Periodo,Variable,Geografia,Valor
2012-07-01T00:00:00Z,Empleo en casas particulares,Total Pais,102.29279660037152
2012-07-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.58920316635563
2012-07-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,102.08167422346051
2012-07-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,106.18256816203908
2012-07-01T00:00:00Z,Total,Total Pais,100.44428396740115
2012-08-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,98.74938441222852
2012-08-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,103.56391847049022
2012-08-01T00:00:00Z,Empleo en casas particulares,Total Pais,102.98469499176556
2012-08-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.79362581872736
2012-08-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,102.45027234122175
2012-08-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,107.2006771497717
2012-08-01T00:00:00Z,Total,Total Pais,100.6344992730506
2012-09-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,98.63816508250227
2012-09-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,103.53726456205624
2012-09-01T00:00:00Z,Empleo en casas particulares,Total Pais,103.23031506683897
2012-09-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.88022491370585
2012-09-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,102.86504030163282
2012-09-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,108.7039973295502
2012-09-01T00:00:00Z,Total,Total Pais,100.65112127133679
2012-10-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.30399071201496
2012-10-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,104.11130640711997
2012-10-01T00:00:00Z,Empleo en casas particulares,Total Pais,103.34156348996324
2012-10-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.85412321465597
2012-10-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,103.45916326858146
2012-10-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,109.23451079505489
2012-10-01T00:00:00Z,Total,Total Pais,101.23919421455663
2012-11-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.69180896086164
2012-11-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,105.0679379820947
2012-11-01T00:00:00Z,Empleo en casas particulares,Total Pais,102.96619640870563
2012-11-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.80582287435813
2012-11-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,103.8613048799318
2012-11-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,110.14055626423146
2012-11-01T00:00:00Z,Total,Total Pais,101.72552259809609
2012-12-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.11012203991743
2012-12-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,105.8164096084588
2012-12-01T00:00:00Z,Empleo en casas particulares,Total Pais,102.54920751556323
2012-12-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.59896081086026
2012-12-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,103.80334537400233
2012-12-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,111.43942013089973
2012-12-01T00:00:00Z,Total,Total Pais,102.12370956529678
2013-01-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.38598397334535
2013-01-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,106.43349869501992
2013-01-01T00:00:00Z,Empleo en casas particulares,Total Pais,104.73229724139878
2013-01-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,100.59692390256991
2013-01-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,104.21210440925802
2013-01-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,111.6844100571047
2013-01-01T00:00:00Z,Total,Total Pais,102.58947314303141
2013-02-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.50383617430398
2013-02-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,106.3702054906265
2013-02-01T00:00:00Z,Empleo en casas particulares,Total Pais,105.05756399353577
2013-02-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,102.78239233049142
2013-02-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,104.22427438425632
2013-02-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,112.52488644627508
2013-02-01T00:00:00Z,Total,Total Pais,102.74847531816216
2013-03-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.55116703322152
2013-03-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,106.18991813947855
2013-03-01T00:00:00Z,Empleo en casas particulares,Total Pais,104.16783353330644
2013-03-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,102.7597058070182
2013-03-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,104.72042905246856
2013-03-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,113.47742635400151
2013-03-01T00:00:00Z,Total,Total Pais,102.77472106009013
2013-04-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.25640551114626
2013-04-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,107.11050010673358
2013-04-01T00:00:00Z,Empleo en casas particulares,Total Pais,104.99795744812049
2013-04-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.17879663849148
2013-04-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,105.27195710692313
2013-04-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,114.51341781809946
2013-04-01T00:00:00Z,Total,Total Pais,102.95179977270767
2013-05-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.66319753853328
2013-05-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,110.27063938323327
2013-05-01T00:00:00Z,Empleo en casas particulares,Total Pais,107.1186144561288
2013-05-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.2727139668484
2013-05-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,106.02117119275643
2013-05-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,115.48682061491876
2013-05-01T00:00:00Z,Total,Total Pais,103.53989101201807
2013-06-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.3359103812296
2013-06-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,110.67276745015266
2013-06-01T00:00:00Z,Empleo en casas particulares,Total Pais,111.52127722439037
2013-06-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.28198372912777
2013-06-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,106.67599191000912
2013-06-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,117.11174163398148
2013-06-01T00:00:00Z,Total,Total Pais,103.71145345332762
2013-07-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.54188969354988
2013-07-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,110.43539827740273
2013-07-01T00:00:00Z,Empleo en casas particulares,Total Pais,113.56793990015905
2013-07-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.79694341785893
2013-07-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,107.39394437256553
2013-07-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,121.45241473039188
2013-07-01T00:00:00Z,Total,Total Pais,104.01642183905535
2013-08-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.78728955168832
2013-08-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,110.5060822410669
2013-08-01T00:00:00Z,Empleo en casas particulares,Total Pais,114.10722498130872
2013-08-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,104.57316403820118
2013-08-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,108.32555595868595
2013-08-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,144.4504715012935
2013-08-01T00:00:00Z,Total,Total Pais,104.68325030414967
2013-09-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.67060015037784
2013-09-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,110.92196970024575
2013-09-01T00:00:00Z,Empleo en casas particulares,Total Pais,114.68530570193131
2013-09-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,105.08934343249538
2013-09-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,109.35893896072977
2013-09-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,163.39993562308507
2013-09-01T00:00:00Z,Total,Total Pais,105.1698897212289
2013-10-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.173928623427
2013-10-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,111.89298966826891
2013-10-01T00:00:00Z,Empleo en casas particulares,Total Pais,115.22459078308098
2013-10-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,104.82832644199691
2013-10-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,110.6646251533607
2013-10-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,169.89604320406292
2013-10-01T00:00:00Z,Total,Total Pais,105.94313739714511
2013-11-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.58393833034745
2013-11-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,112.31685757495822
2013-11-01T00:00:00Z,Empleo en casas particulares,Total Pais,115.39750114973832
2013-11-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,104.1287033310159
2013-11-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,111.13263675438938
2013-11-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,172.78108272433565
2013-11-01T00:00:00Z,Total,Total Pais,106.35127743761792
2013-12-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.68737836665301
2013-12-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,113.54938462100932
2013-12-01T00:00:00Z,Empleo en casas particulares,Total Pais,115.39030725632612
2013-12-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.18172393184287
2013-12-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,111.13735261970122
2013-12-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,174.69331553033464
2013-12-01T00:00:00Z,Total,Total Pais,106.69001125849933
2014-01-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.78274431526086
2014-01-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,111.99999842749804
2014-01-01T00:00:00Z,Empleo en casas particulares,Total Pais,116.73428070058245
2014-01-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.62496493346507
2014-01-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,111.25631412530967
2014-01-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,175.35735148603376
2014-01-01T00:00:00Z,Total,Total Pais,106.47171145381928
2014-02-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.68788606790781
2014-02-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,111.91064100291031
2014-02-01T00:00:00Z,Empleo en casas particulares,Total Pais,116.9524098258307
2014-02-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,102.90021588788467
2014-02-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,111.33541896279866
2014-02-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,177.12771664620118
2014-02-01T00:00:00Z,Total,Total Pais,106.41520397808242
2014-03-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.34556440247738
2014-03-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,109.54398622173771
2014-03-01T00:00:00Z,Empleo en casas particulares,Total Pais,115.94012625282939
2014-03-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.05633819995852
2014-03-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,111.26779953921431
2014-03-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,179.12578533875373
2014-03-01T00:00:00Z,Total,Total Pais,105.66561314727795
2014-04-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.84420122460817
2014-04-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,112.14329266974275
2014-04-01T00:00:00Z,Empleo en casas particulares,Total Pais,116.31035483879255
2014-04-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,103.04560479100347
2014-04-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,111.58094820838953
2014-04-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,181.27764332804807
2014-04-01T00:00:00Z,Total,Total Pais,106.07389040843003
2014-05-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.52241689380838
2014-05-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,113.16463270088614
2014-05-01T00:00:00Z,Empleo en casas particulares,Total Pais,117.03950732107118
2014-05-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,102.55381950797077
2014-05-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.04949224582437
2014-05-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,182.7946734063733
2014-05-01T00:00:00Z,Total,Total Pais,106.21896925863422
2014-06-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.49655688473199
2014-06-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,114.38866823628572
2014-06-01T00:00:00Z,Empleo en casas particulares,Total Pais,118.2038903547874
2014-06-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,101.56195494407652
2014-06-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.55317708606682
2014-06-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,184.81956581347384
2014-06-01T00:00:00Z,Total,Total Pais,106.58527528801021
2014-07-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.58306262757016
2014-07-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,114.05093412514049
2014-07-01T00:00:00Z,Empleo en casas particulares,Total Pais,118.93432746088963
2014-07-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,101.300937953578
2014-07-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.58223290137528
2014-07-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,187.04474195586607
2014-07-01T00:00:00Z,Total,Total Pais,106.60886809680501
2014-08-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.52369433567536
2014-08-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,114.23672523319222
2014-08-01T00:00:00Z,Empleo en casas particulares,Total Pais,119.0409512382489
2014-08-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,101.04553160866968
2014-08-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.63684566418017
2014-08-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,188.36089221635413
2014-08-01T00:00:00Z,Total,Total Pais,106.63992571055383
2014-09-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,99.85396219066868
2014-09-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,115.12039271664261
2014-09-01T00:00:00Z,Empleo en casas particulares,Total Pais,118.94511830100791
2014-09-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,100.60765731152499
2014-09-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.91903695945345
2014-09-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,191.73054684612725
2014-09-01T00:00:00Z,Total,Total Pais,107.0958551396051
2014-10-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.37586270316852
2014-10-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,115.60515576221727
2014-10-01T00:00:00Z,Empleo en casas particulares,Total Pais,118.86572854870909
2014-10-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.92145096173783
2014-10-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.91561415398516
2014-10-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,196.17434222291104
2014-10-01T00:00:00Z,Total,Total Pais,107.5394072633833
2014-11-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,100.64351952922009
2014-11-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,116.51079896073344
2014-11-01T00:00:00Z,Empleo en casas particulares,Total Pais,118.07645567148572
2014-11-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.42307926866454
2014-11-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,112.11635104597133
2014-11-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,198.93062791335345
2014-11-01T00:00:00Z,Total,Total Pais,107.79903793666938
2014-12-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,101.03297552405004
2014-12-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,117.0610174009137
2014-12-01T00:00:00Z,Empleo en casas particulares,Total Pais,114.40474385885582
2014-12-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,98.86323441521216
2014-12-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,110.51645570775631
2014-12-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,201.45861398886518
2014-12-01T00:00:00Z,Total,Total Pais,107.83926189179563
2015-01-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,101.49406652818978
2015-01-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,115.90857001781252
2015-01-01T00:00:00Z,Empleo en casas particulares,Total Pais,113.04201490677485
2015-01-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,99.58944710746826
2015-01-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,109.50338135149093
2015-01-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,203.8316186025441
2015-01-01T00:00:00Z,Total,Total Pais,107.72192906294653
2015-02-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,101.7954936764171
2015-02-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,115.81807252929472
2015-02-01T00:00:00Z,Empleo en casas particulares,Total Pais,112.89351239276604
2015-02-01T00:00:00Z,Trabajo Independientes Autónomos,Total Pais,100.7771963847927
2015-02-01T00:00:00Z,Trabajo Independientes Monotributo,Total Pais,108.7416169789406
2015-02-01T00:00:00Z,Trabajo Independientes MonotributoSocial,Total Pais,206.56346490862055
2015-02-01T00:00:00Z,Total,Total Pais,107.85880211652834
2015-03-01T00:00:00Z,Empleo asalariado en el sector privado,Total Pais,102.0112994646372
2015-03-01T00:00:00Z,Empleo asalariado en el sector público,Total Pais,115.72580597605786
